Country	Country_Code	Year_Week	New_Cases	B.1.1.529	B.1.1.7	B.1.617.2	Population
Netherlands	NL	2020-49	38293	0.0	0.0008799152783111499	0.0	17407585.0
Netherlands	NL	2020-50	56302	0.0	0.004204638380338226	0.0	17407585.0
Netherlands	NL	2020-51	76213	0.0	0.022766374543051207	0.0	17407585.0
Netherlands	NL	2020-52	73178	0.0	0.03657305708976863	0.0	17407585.0
Netherlands	NL	2020-53	58183	0.0	0.05414677567278862	0.0	17407585.0
Netherlands	NL	2021-01	51811	0.0	0.042859385721798864	0.002381076984544381	17407585.0
Netherlands	NL	2021-02	39882	0.0	0.04696693998621865	0.0036657123891682846	17407585.0
Netherlands	NL	2021-03	36525	0.0	0.0497278916058718	0.0	17407585.0
Netherlands	NL	2021-04	29710	0.0	0.049836436243166415	0.0	17407585.0
Netherlands	NL	2021-05	27326	0.0	0.053529343674036355	0.0	17407585.0
Netherlands	NL	2021-06	23540	0.0	0.048817455149579914	0.0017579692990153434	17407585.0
Netherlands	NL	2021-07	27342	0.0	0.10397998343825408	0.0	17407585.0
Netherlands	NL	2021-08	31986	0.0	0.14019933264723394	0.0	17407585.0
Netherlands	NL	2021-09	31311	0.0	0.14731342113222484	0.0005396096012169408	17407585.0
Netherlands	NL	2021-10	37029	0.0	0.18357530352429702	0.001276305702370547	17407585.0
Netherlands	NL	2021-11	44403	0.0	0.22523428149280902	0.0	17407585.0
Netherlands	NL	2021-12	50961	0.0	0.2658185382981039	0.0	17407585.0
Netherlands	NL	2021-13	49757	0.0	0.26668421265787295	0.0	17407585.0
Netherlands	NL	2021-14	48483	0.0	0.2612484959860888	0.0016710991214461974	17407585.0
Netherlands	NL	2021-15	53179	0.0	0.2883856433847659	0.002443946130379372	17407585.0
Netherlands	NL	2021-16	57347	0.0	0.31065895125601856	0.002964931666282256	17407585.0
Netherlands	NL	2021-17	46473	0.0	0.25228648890699085	0.0021357586362496577	17407585.0
Netherlands	NL	2021-18	52462	0.0	0.2884152741462989	0.001808246232892156	17407585.0
Netherlands	NL	2021-19	38178	0.0	0.20769432405471525	0.0037284091963359655	17407585.0
Netherlands	NL	2021-20	28081	0.0	0.15211979720334554	0.0020970915839273515	17407585.0
Netherlands	NL	2021-21	21130	0.0	0.11130900696449278	0.006069193400463075	17407585.0
Netherlands	NL	2021-22	15901	0.0	0.08184533351409744	0.005389369059522042	17407585.0
Netherlands	NL	2021-23	9899	0.0	0.04572027653462557	0.008757366400910866	17407585.0
Netherlands	NL	2021-24	6294	0.0	0.02314025753715981	0.01120856224456178	17407585.0
Netherlands	NL	2021-25	4330	0.0	0.013034088301162969	0.011193396441838428	17407585.0
Netherlands	NL	2021-26	5813	0.0	0.009083029035905901	0.02334204888271406	17407585.0
Netherlands	NL	2021-27	39107	0.0	0.02830652270260349	0.1943265249027938	17407585.0
Netherlands	NL	2021-28	70107	0.0	0.021345126276850004	0.3805876288985519	17407585.0
Netherlands	NL	2021-29	44976	0.0	0.006717623380842318	0.25113576639148966	17407585.0
Netherlands	NL	2021-30	24396	0.0	0.004204374127715016	0.1355209927166807	17407585.0
Netherlands	NL	2021-31	18035	0.0	0.0013468554081453575	0.10215380249471709	17407585.0
Netherlands	NL	2021-32	16112	0.0	0.0019437044253984687	0.09052109181141439	17407585.0
Netherlands	NL	2021-33	16918	0.0	0.0002915625573564627	0.09660439400410799	17407585.0
Netherlands	NL	2021-34	17830	0.0	0.00020485322921014033	0.10201690814664988	17407585.0
Netherlands	NL	2021-35	17658	0.0	0.0003043156187374642	0.10093134688125895	17407585.0
Netherlands	NL	2021-36	16716	0.0	9.602710542559464e-05	0.09573902410931785	17407585.0
Netherlands	NL	2021-37	14022	0.0	8.055109310108208e-05	0.08047054200798101	17407585.0
Netherlands	NL	2021-38	11612	0.0	0.0	0.0665064338332974	17407585.0
Netherlands	NL	2021-39	11543	0.0	6.631017455896381e-05	0.06584600333705105	17407585.0
Netherlands	NL	2021-40	16133	0.0	0.0	0.09230727869489076	17407585.0
Netherlands	NL	2021-41	23531	0.0	0.0001351767060163716	0.13490635260433884	17407585.0
Netherlands	NL	2021-42	34833	0.0	0.0	0.19870170962830286	17407585.0
Netherlands	NL	2021-43	49459	0.0	0.0	0.2804296690207171	17407585.0
Netherlands	NL	2021-44	68918	0.0	0.0	0.38759381039931734	17407585.0
Netherlands	NL	2021-45	93967	0.0	0.0	0.5273894052506422	17407585.0
Netherlands	NL	2021-46	147057	0.0008447869132909593	0.0	0.825356814285267	17407585.0
Netherlands	NL	2021-47	157158	0.0018056266851490315	0.0	0.8766317556398548	17407585.0
Netherlands	NL	2021-48	152231	0.0034980383551193343	0.0	0.8473997915276588	17407585.0
Netherlands	NL	2021-49	128575	0.008863377659796003	0.0	0.7061157535637481	17407585.0
Netherlands	NL	2021-50	99745	0.05042376642136173	0.0	0.5099676376705902	17407585.0
Netherlands	NL	2021-51	85209	0.15321147074680377	0.0	0.3220867340300219	17407585.0
Netherlands	NL	2021-52	100933	0.30150741759985666	0.0	0.27831453932294453	17407585.0
Norway	NO	2020-40	818	0.0	0.0	0.0	5367580.0
Norway	NO	2020-41	1058	0.0	0.0	0.0	5367580.0
Norway	NO	2020-42	942	0.0	0.0	0.0	5367580.0
Norway	NO	2020-43	1709	0.0	0.0	0.0	5367580.0
Norway	NO	2020-44	3147	0.0	0.0	0.0	5367580.0
Norway	NO	2020-45	4044	0.0	0.0	0.0	5367580.0
Norway	NO	2020-46	4089	0.0	0.0	0.0	5367580.0
Norway	NO	2020-47	3657	0.0	0.0	0.0	5367580.0
Norway	NO	2020-48	2923	0.0	0.0005990222781961332	0.0	5367580.0
Norway	NO	2020-49	2524	0.0	0.0	0.0	5367580.0
Norway	NO	2020-50	2723	0.0	0.0012175319231385467	0.0	5367580.0
Norway	NO	2020-51	2947	0.0	0.0031295108782728905	0.0	5367580.0
Norway	NO	2020-52	3242	0.0	0.0030199829345813204	0.0	5367580.0
Norway	NO	2020-53	3863	0.0	0.006405251528621837	0.0	5367580.0
Norway	NO	2021-01	4678	0.0	0.01324723618464932	0.0	5367580.0
Norway	NO	2021-02	3006	0.0	0.00873645106360781	0.00022401156573353357	5367580.0
Norway	NO	2021-03	2219	0.0	0.00587039224380447	8.268158089865451e-05	5367580.0
Norway	NO	2021-04	1944	0.0	0.007098617999172812	0.0	5367580.0
Norway	NO	2021-05	1844	0.0	0.011955331825515409	0.0	5367580.0
Norway	NO	2021-06	1734	0.0	0.014504972445683158	0.0	5367580.0
Norway	NO	2021-07	2033	0.0	0.022914702715190083	0.0	5367580.0
Norway	NO	2021-08	3108	0.0	0.04169029618561809	0.0	5367580.0
Norway	NO	2021-09	4190	0.0	0.06564951058018698	0.0	5367580.0
Norway	NO	2021-10	5662	0.0	0.09609697480056188	0.0	5367580.0
Norway	NO	2021-11	6575	0.0	0.11343007463326116	0.0	5367580.0
Norway	NO	2021-12	5919	0.0	0.10486977371552916	0.00011027315848110322	5367580.0
Norway	NO	2021-13	5107	0.0	0.09143463162169918	0.0	5367580.0
Norway	NO	2021-14	4823	0.0	0.08715864505046966	0.0	5367580.0
Norway	NO	2021-15	3737	0.0	0.067602662652443	0.0	5367580.0
Norway	NO	2021-16	3221	0.0	0.0588682609295064	6.0008420927121716e-05	5367580.0
Norway	NO	2021-17	2804	0.0	0.050985807384333344	0.00026119778373121595	5367580.0
Norway	NO	2021-18	3119	0.0	0.056771636379895594	0.0006391893553519464	5367580.0
Norway	NO	2021-19	2561	0.0	0.04685355411563498	0.00047712376899831954	5367580.0
Norway	NO	2021-20	3227	0.0	0.059038039488931694	0.0007815626408921711	5367580.0
Norway	NO	2021-21	2288	0.0	0.03559294877766144	0.0004262628596127119	5367580.0
Norway	NO	2021-22	1863	0.0	0.03116812418259253	0.0005206256823372916	5367580.0
Norway	NO	2021-23	1221	0.0	0.018539360382146142	0.0025704880039049255	5367580.0
Norway	NO	2021-24	1254	0.0	0.0189002492743471	0.0024997857507480094	5367580.0
Norway	NO	2021-25	1270	0.0	0.017366858062665115	0.002626323222010664	5367580.0
Norway	NO	2021-26	1305	0.0	0.01563302270296856	0.005980907597092172	5367580.0
Norway	NO	2021-27	1178	0.0	0.008976149400661004	0.010885501473662245	5367580.0
Norway	NO	2021-28	1183	0.0	0.004672422208891158	0.014987014632292394	5367580.0
Norway	NO	2021-29	1502	0.0	0.0022945908584501764	0.023505564891440837	5367580.0
Norway	NO	2021-30	2277	0.0	0.0025877024655431313	0.03741563237064003	5367580.0
Norway	NO	2021-31	2995	0.0	0.0012833530194240235	0.05144571669169347	5367580.0
Norway	NO	2021-32	3747	0.0	0.000698079954094769	0.06303661985475764	5367580.0
Norway	NO	2021-33	4506	0.0	0.00033579378416344054	0.07614124055906013	5367580.0
Norway	NO	2021-34	8712	0.0	0.0001623077811602249	0.14899854310508642	5367580.0
Norway	NO	2021-35	10104	0.0	0.0	0.18278225941672038	5367580.0
Norway	NO	2021-36	8551	0.0	0.00015930829163235573	0.15867105846582633	5367580.0
Norway	NO	2021-37	5729	0.0	0.0	0.10502565401912967	5367580.0
Norway	NO	2021-38	4615	0.0	0.0	0.08494740646622873	5367580.0
Norway	NO	2021-39	3480	0.0	6.483368668934603e-05	0.06399084876238453	5367580.0
Norway	NO	2021-40	3010	0.0	5.607741291233666e-05	0.055909180673599644	5367580.0
Norway	NO	2021-41	2832	0.0	5.2761207098916086e-05	0.05260292347761934	5367580.0
Norway	NO	2021-42	4401	0.0	0.0	0.08199225721833676	5367580.0
Norway	NO	2021-43	7005	0.0	0.0	0.13037523427689945	5367580.0
Norway	NO	2021-44	9835	0.0	0.0	0.18322968637635584	5367580.0
Norway	NO	2021-45	11821	0.0	0.0	0.2200093710759784	5367580.0
Norway	NO	2021-46	14716	0.0	0.0	0.2727936984637397	5367580.0
Norway	NO	2021-47	18457	0.00034386073426013217	0.0	0.3338887729665883	5367580.0
Norway	NO	2021-48	26589	0.009907258019442654	0.0	0.45474314309241776	5367580.0
Norway	NO	2021-49	34141	0.038799626647390444	0.0006360594532359089	0.5292014650922762	5367580.0
Norway	NO	2021-50	31085	0.09439738206044439	0.0005791250433156097	0.4418724080498102	5367580.0
Norway	NO	2021-51	22776	0.16378956624773175	0.0012729759034797805	0.2274383614217208	5367580.0
Norway	NO	2021-52	25104	0.3166307348935647	0.0018707872076429227	0.1328258917426475	5367580.0
Poland	PL	2020-40	12744	0.0	0.0	0.0	1671605.0
Poland	PL	2020-43	77922	0.0	0.0	0.0	1671605.0
Poland	PL	2020-44	126214	0.0	3.7752339817121867	3.7752339817121867	1671605.0
Poland	PL	2020-45	166613	0.0	0.0	0.0	1671605.0
Poland	PL	2020-46	166547	0.0	0.0	0.0	1671605.0
Poland	PL	2020-47	148359	0.0	0.0	0.0	1671605.0
Poland	PL	2020-48	100911	0.0	0.0	0.0	1671605.0
Poland	PL	2020-49	77033	0.0	0.0	0.0	1671605.0
Poland	PL	2020-50	72664	0.0	0.0	0.0	1671605.0
Poland	PL	2020-51	66790	0.0	0.0	0.0	1671605.0
Poland	PL	2020-52	53668	0.0	0.028895103807418623	0.0	1671605.0
Poland	PL	2020-53	62386	0.0	0.0	0.0	1671605.0
Poland	PL	2021-01	67219	0.0	0.07238205197998332	0.07238205197998332	1671605.0
Poland	PL	2021-02	48578	0.0	0.3923193577430075	0.0	1671605.0
Poland	PL	2021-03	38948	0.0	0.12115876657463936	0.0	1671605.0
Poland	PL	2021-04	37763	0.0	0.2869039635559836	0.0	1671605.0
Poland	PL	2021-05	36794	0.0	0.5480784036898669	0.0	1671605.0
Poland	PL	2021-06	38814	0.0	1.0936431752716702	0.0	1671605.0
Poland	PL	2021-07	51154	0.0	1.8208027614179185	0.0	1671605.0
Poland	PL	2021-08	69123	0.0	2.8945893318098475	0.0	1671605.0
Poland	PL	2021-09	89419	0.0	4.365020683714155	0.0	1671605.0
Poland	PL	2021-10	117089	0.0	6.234081017943833	0.0	1671605.0
Poland	PL	2021-11	155552	0.0	8.747214802540073	0.0	1671605.0
Poland	PL	2021-12	194006	0.0	11.083702788637266	0.0	1671605.0
Poland	PL	2021-13	180514	0.0	10.615262696629884	0.0	1671605.0
Poland	PL	2021-14	138144	0.0	8.12366270739798	0.0	1671605.0
Poland	PL	2021-15	108715	0.0	6.412578928634456	0.0	1671605.0
Poland	PL	2021-16	67003	0.0	3.9241290256968604	0.004008303397034587	1671605.0
Poland	PL	2021-17	43437	0.0	2.5413531306738135	0.031182247002132683	1671605.0
Poland	PL	2021-18	29332	0.0	1.6669847242620117	0.035094415247621295	1671605.0
Poland	PL	2021-19	20539	0.0	1.1979818796904769	0.017201791092991466	1671605.0
Poland	PL	2021-20	10998	0.0	0.6230602325310107	0.014474472139051989	1671605.0
Poland	PL	2021-21	6122	0.0	0.3523179219971226	0.00878963630762052	1671605.0
Poland	PL	2021-22	3056	0.0	0.1709351192416869	0.0032907295682891597	1671605.0
Poland	PL	2021-23	2140	0.0	0.10036820899674265	0.008961447231852023	1671605.0
Poland	PL	2021-24	1224	0.0	0.05938388554712387	0.009665441297435698	1671605.0
Poland	PL	2021-25	846	0.0	0.02363488982145902	0.02444465050056682	1671605.0
Poland	PL	2021-26	619	0.0	0.016478474280706267	0.018996533271915316	1671605.0
Poland	PL	2021-27	560	0.0	0.0037855833166328167	0.025393558885023676	1671605.0
Poland	PL	2021-28	629	0.0	0.003160794565701826	0.0316455741637528	1671605.0
Poland	PL	2021-29	738	0.0	0.00286969708752965	0.03969011817983316	1671605.0
Poland	PL	2021-30	896	0.0	0.0015008330317269928	0.04797305583555924	1671605.0
Poland	PL	2021-31	1042	0.0	0.00031167650252302427	0.06177428280006342	1671605.0
Poland	PL	2021-32	1301	0.0	0.00023348817453884143	0.07728458577235651	1671605.0
Poland	PL	2021-33	1350	0.0	0.00016152141205607784	0.07890320978939402	1671605.0
Poland	PL	2021-34	1612	0.0	0.0004821713263599954	0.09546992261927907	1671605.0
Poland	PL	2021-35	2283	0.0	0.0	0.13534614935944794	1671605.0
Poland	PL	2021-36	3251	0.0	0.0	0.19059406977126775	1671605.0
Poland	PL	2021-37	4380	0.0	0.0	0.2567831515220402	1671605.0
Poland	PL	2021-38	5358	0.0	0.0	0.31251701209316796	1671605.0
Poland	PL	2021-39	7896	0.0	0.0004723603961462187	0.4718880357500726	1671605.0
Poland	PL	2021-40	11756	0.0	0.0	0.6779582497061208	1671605.0
Poland	PL	2021-41	17820	0.0	0.0	1.0660413195701137	1671605.0
Poland	PL	2021-42	34756	0.0	0.0	1.9793977644240117	1671605.0
Poland	PL	2021-43	54275	0.0	0.0	3.081288641754482	1671605.0
Poland	PL	2021-44	81382	0.0	0.0	4.605595939232056	1671605.0
Poland	PL	2021-45	102486	0.0	0.0	5.763134233266831	1671605.0
Poland	PL	2021-46	143720	0.0	0.0	8.262413668300823	1671605.0
Poland	PL	2021-47	163227	0.0	0.0	9.588922861561192	1671605.0
Poland	PL	2021-48	163689	0.0	0.0	9.175408843596426	1671605.0
Poland	PL	2021-49	154947	0.027808064704281217	0.0	8.592691993622896	1671605.0
Poland	PL	2021-50	128823	0.14642436460766747	0.0	7.0514891376850395	1671605.0
Poland	PL	2021-51	86433	0.1396078020824298	0.0	4.627740106065727	1671605.0
Poland	PL	2021-52	78982	0.5339159669898093	0.0	3.5814894068873926	1671605.0
Romania	RO	2020-40	13227	0.0	0.0	0.0	19328838.0
Romania	RO	2020-41	19383	0.0	0.03339331107229518	0.0	19328838.0
Romania	RO	2020-42	25105	0.0	0.0	0.0	19328838.0
Romania	RO	2020-43	29260	0.0	0.0	0.0	19328838.0
Romania	RO	2020-44	37011	0.0	0.006318864072428979	0.0	19328838.0
Romania	RO	2020-45	57088	0.0	0.0	0.0	19328838.0
Romania	RO	2020-46	56530	0.0	0.0	0.0	19328838.0
Romania	RO	2020-47	58364	0.0	0.0	0.0	19328838.0
Romania	RO	2020-48	52510	0.0	0.0	0.0	19328838.0
Romania	RO	2020-49	41874	0.0	0.0	0.0	19328838.0
Romania	RO	2020-50	42351	0.0	0.003286617643543807	0.0	19328838.0
Romania	RO	2020-51	34196	0.0	0.0	0.0	19328838.0
Romania	RO	2020-52	24646	0.0	0.0	0.0	19328838.0
Romania	RO	2020-53	25130	0.0	0.0	0.0	19328838.0
Romania	RO	2021-01	29409	0.0	0.013389278755401645	0.0	19328838.0
Romania	RO	2021-02	20757	0.0	0.021477752568467907	0.0	19328838.0
Romania	RO	2021-03	17383	0.0	0.02293290988314973	0.0	19328838.0
Romania	RO	2021-04	17240	0.0	0.0	0.010792371481410315	19328838.0
Romania	RO	2021-05	16659	0.0	0.0	0.0295622375230213	19328838.0
Romania	RO	2021-06	16498	0.0	0.0	0.036446298530723883	19328838.0
Romania	RO	2021-07	18404	0.0	0.08578893361308113	0.0	19328838.0
Romania	RO	2021-08	23068	0.0	0.09022481330745281	0.0	19328838.0
Romania	RO	2021-09	27212	0.0	0.0	0.0	19328838.0
Romania	RO	2021-10	32564	0.0	0.14994155365159562	0.0	19328838.0
Romania	RO	2021-11	38123	0.0		0.0	19328838.0
Romania	RO	2021-12	39497	0.0	0.18513416067742924	0.001839081066332079	19328838.0
Romania	RO	2021-13	37268	0.0	0.16928748639726815	0.01291829338111272	19328838.0
Romania	RO	2021-14	30084	0.0		0.0	19328838.0
Romania	RO	2021-15	22125	0.0		0.0	19328838.0
Romania	RO	2021-16	16108	0.0	0.07975314398102981	0.0	19328838.0
Romania	RO	2021-17	10403	0.0		0.004251869667488547	19328838.0
Romania	RO	2021-18	8313	0.0	0.03707313393593551	0.0033546455301658585	19328838.0
Romania	RO	2021-19	5399	0.0		0.0005586471364703869	19328838.0
Romania	RO	2021-21	1922	0.0	0.008730561040451579	0.000845213768153057	19328838.0
Romania	RO	2021-22	1224	0.0	0.001044863638466006	9.498760349690964e-05	19328838.0
Romania	RO	2021-23	841	0.0	0.0019057431181326054	0.00020014653752077594	19328838.0
Romania	RO	2021-24	476	0.0	0.0006402868087569465	0.00021424981677636287	19328838.0
Romania	RO	2021-25	393	0.0	0.0006953651326582591	0.00013825973397883515	19328838.0
Romania	RO	2021-26	298	0.0	0.0007708688954814563	0.0006752811524417555	19328838.0
Romania	RO	2021-27	305	0.0	0.0005649072127357061	0.0004986331821912937	19328838.0
Romania	RO	2021-28	431	0.0	0.0010948459498703442	0.0005686063487106675	19328838.0
Romania	RO	2021-29	703	0.0	0.000836522092016085	0.0012766054534680254	19328838.0
Romania	RO	2021-30	1138	0.0	0.0005004439480531628	0.00481603705302926	19328838.0
Romania	RO	2021-31	1645	0.0	0.00010212719460942247	0.005106359730471122	19328838.0
Romania	RO	2021-32	2536	0.0	0.0001836840890280109	0.012766044187446755	19328838.0
Romania	RO	2021-33	3891	0.0	0.0006240468257843539	0.019083754543340884	19328838.0
Romania	RO	2021-34	6315	0.0	0.0003593852874135528	0.03172391946168725	19328838.0
Romania	RO	2021-35	9866	0.0	0.000816686445403495	0.04946057284974917	19328838.0
Romania	RO	2021-36	16541	0.0	0.0001711535892638761	0.08557679463193804	19328838.0
Romania	RO	2021-37	30867	0.0	0.0004790820844998546	0.1571389237159523	19328838.0
Romania	RO	2021-38	48182	0.0	0.0004985504043233225	0.24603462453355965	19328838.0
Romania	RO	2021-39	76707	0.0	0.000793705239808001	0.3746288731893765	19328838.0
Romania	RO	2021-40	91906	0.0	0.0	0.47263350233469814	19328838.0
Romania	RO	2021-41	101812	0.0	0.0	0.5267362683675035	19328838.0
Romania	RO	2021-42	103649	0.0	0.0	0.5271241188942657	19328838.0
Romania	RO	2021-43	81597	0.0	0.0	0.4221516058026871	19328838.0
Romania	RO	2021-44	54463	0.0	0.0	0.28177068895709095	19328838.0
Romania	RO	2021-45	31806	0.0	0.0	0.16455205429317582	19328838.0
Romania	RO	2021-46	18951	0.0	0.0	0.09804521099509447	19328838.0
Romania	RO	2021-47	12882	0.0	0.0	0.06664653095028268	19328838.0
Romania	RO	2021-48	8201	0.0005091459714236314	0.0	0.0411559660234102	19328838.0
Romania	RO	2021-49	6335	0.001769842553390949	0.0	0.02628543940406557	19328838.0
Romania	RO	2021-50	4686	0.0008970120190360125	0.0	0.02177072413768484	19328838.0
Romania	RO	2021-51	4424	0.0013732848296415957		0.011924689937387855	19328838.0
Romania	RO	2021-52	9351	0.008562992767594202		0.01591652327987849	19328838.0
Sweden	SE	2020-40	3642	0.0	0.0	0.0	870200.0
Sweden	SE	2020-41	4278	0.0	0.019664444955182717	0.0	870200.0
Sweden	SE	2020-42	5620	0.0	0.0	0.0	870200.0
Sweden	SE	2020-43	9154	0.0	0.0	0.0	870200.0
Sweden	SE	2020-44	18467	0.0	0.0	0.0	870200.0
Sweden	SE	2020-45	25403	0.0	0.18099126637554586	0.0	870200.0
Sweden	SE	2020-46	31315	0.0	0.061176166398529075	0.0	870200.0
Sweden	SE	2020-47	31941	0.0	0.07708124569064584	0.07708124569064584	870200.0
Sweden	SE	2020-48	35552	0.0	0.0	0.0	870200.0
Sweden	SE	2020-49	36830	0.0	0.0	0.0	870200.0
Sweden	SE	2020-50	43630	0.0	0.0	0.0	870200.0
Sweden	SE	2020-51	46174	0.0	0.021224546081360606	0.0	870200.0
Sweden	SE	2020-52	37134	0.0	0.2944433463571593	0.0	870200.0
Sweden	SE	2020-53	41321	0.0	0.4558510687198345	0.0	870200.0
Sweden	SE	2021-01	39449	0.0	0.9111984601241095	0.0	870200.0
Sweden	SE	2021-02	28935	0.0	0.22610664215122964	0.003325097678694553	870200.0
Sweden	SE	2021-03	23225	0.0	0.31226442197196047	0.0	870200.0
Sweden	SE	2021-04	20650	0.0	0.38442886692714323	0.0	870200.0
Sweden	SE	2021-05	19603	0.0	0.7073479659848311	0.0	870200.0
Sweden	SE	2021-06	21281	0.0	1.3401503102735004	0.0	870200.0
Sweden	SE	2021-07	23609	0.0	1.7743376235348198	0.0	870200.0
Sweden	SE	2021-08	26688	0.0	2.28789335784877	0.0	870200.0
Sweden	SE	2021-09	27743	0.0	2.655702022523558	0.0	870200.0
Sweden	SE	2021-10	28552	0.0	2.8512626982302924	0.0	870200.0
Sweden	SE	2021-11	33031	0.0	3.3516861641002067	0.0	870200.0
Sweden	SE	2021-12	37880	0.0	4.109253045276947	0.013059066881176742	870200.0
Sweden	SE	2021-13	38382	0.0	4.05785336704206	0.022053550907837276	870200.0
Sweden	SE	2021-14	41143	0.0	4.524689841415767	0.023639967823488855	870200.0
Sweden	SE	2021-15	41032	0.0	4.545489312801656	0.03300666513445185	870200.0
Sweden	SE	2021-16	36030	0.0	3.958248678464721	0.028982992415536656	870200.0
Sweden	SE	2021-17	35306	0.0	3.9233396920248222	0.02434336934038152	870200.0
Sweden	SE	2021-18	33680	0.0	3.7426522638473916	0.019351873132613193	870200.0
Sweden	SE	2021-19	25912	0.0	2.867531142266145	0.026799356469777064	870200.0
Sweden	SE	2021-20	18168	0.0	1.991757297173064	0.02296575499885084	870200.0
Sweden	SE	2021-21	7974	0.0	0.8421174442656861	0.031155596414617338	870200.0
Sweden	SE	2021-22	9094	0.0	0.8830648126867386	0.12749574810388417	870200.0
Sweden	SE	2021-23	4394	0.0	0.36355780280395306	0.12472052401746724	870200.0
Sweden	SE	2021-24	2848	0.0	0.20520524017467248	0.11062100666513444	870200.0
Sweden	SE	2021-25	1983	0.0	0.13923385428637097	0.0829478280854976	870200.0
Sweden	SE	2021-26	1870	0.0	0.0866019305906688	0.1265720524017467	870200.0
Sweden	SE	2021-27	1514	0.0	0.04088600321765111	0.13205309124339232	870200.0
Sweden	SE	2021-28	1883	0.0	0.013632383360147094	0.20015800965295338	870200.0
Sweden	SE	2021-29	2662	0.0	0.009483107331647898	0.2951999540335555	870200.0
Sweden	SE	2021-30	3460	0.0	0.007156975407952196	0.39045276947828084	870200.0
Sweden	SE	2021-31	4608	0.0	0.003177200643530223	0.5252971730636635	870200.0
Sweden	SE	2021-32	5819	0.0	0.000668696851298552	0.6673594575959549	870200.0
Sweden	SE	2021-33	6464	0.0	0.0007428177430475753	0.7413321075614802	870200.0
Sweden	SE	2021-34	6688	0.0	0.0007685589519650655	0.7677903930131005	870200.0
Sweden	SE	2021-35	7239	0.0	0.0	0.8310458515283843	870200.0
Sweden	SE	2021-36	7969	0.0	0.0	0.9157664904619627	870200.0
Sweden	SE	2021-37	6261	0.0	0.0	0.7194897724660998	870200.0
Sweden	SE	2021-38	4303	0.0	0.0	0.4944840266605378	870200.0
Sweden	SE	2021-39	4232	0.0	0.0	0.48632498276258335	870200.0
Sweden	SE	2021-40	4138	0.0	0.0	0.47552286830613655	870200.0
Sweden	SE	2021-41	4068	0.0	0.0004674787405194209	0.46747874051942084	870200.0
Sweden	SE	2021-42	5192	0.0	0.0	0.5966444495518272	870200.0
Sweden	SE	2021-43	5910	0.0	0.0	0.6791542174212825	870200.0
Sweden	SE	2021-44	5058	0.0	0.0	0.5812456906458285	870200.0
Sweden	SE	2021-45	5819	0.0	0.0	0.668696851298552	870200.0
Sweden	SE	2021-46	7094	0.0	0.0	0.8152148931280165	870200.0
Sweden	SE	2021-47	11915	0.0027384509308205013	0.0	1.36648701447943	870200.0
Sweden	SE	2021-48	13800	0.019030108021144566	0.0	1.566812227074236	870200.0
Sweden	SE	2021-49	18651	0.15003102735003448	0.0	1.9932693633647438	870200.0
Sweden	SE	2021-50	24538	0.8826010112617789	0.0	1.9372105263157895	870200.0
Sweden	SE	2021-51	28046	2.2367184555274653	0.0	0.9475435532061596	870200.0
Sweden	SE	2021-52	59466	6.266412548839348		0.5671889220868765	870200.0
Slovenia	SI	2020-40	1186	0.0	0.0	0.0	2095861.0
Slovenia	SI	2020-41	2258	0.0	0.0	0.0	2095861.0
Slovenia	SI	2020-42	4852	0.0	0.0	0.0	2095861.0
Slovenia	SI	2020-43	10427	0.0	0.0	0.008457574237986203	2095861.0
Slovenia	SI	2020-44	12106	0.0	0.0	0.0	2095861.0
Slovenia	SI	2020-45	9437	0.0	0.0	0.00045026840997566147	2095861.0
Slovenia	SI	2020-46	9927	0.0	0.0	0.007104717345281963	2095861.0
Slovenia	SI	2020-47	10215	0.0	0.007310837884764304	0.0	2095861.0
Slovenia	SI	2020-48	10073	0.0	0.0	0.0009612278676877904	2095861.0
Slovenia	SI	2020-49	10459	0.0	0.0009980623715026902	0.0009980623715026902	2095861.0
Slovenia	SI	2020-50	10455	0.0	0.0009976806667999453	0.0	2095861.0
Slovenia	SI	2020-51	9517	0.0	0.0022704272850155617	0.0	2095861.0
Slovenia	SI	2020-52	9109	0.0	0.0	0.0	2095861.0
Slovenia	SI	2020-53	10548	0.0	0.0020131106022775367	0.0	2095861.0
Slovenia	SI	2021-01	13865	0.0	0.0013230839258901235	0.001984625888835185	2095861.0
Slovenia	SI	2021-02	9746	0.0	0.013950352623575704	0.0	2095861.0
Slovenia	SI	2021-03	8700	0.0	0.0016604154569410856	0.0	2095861.0
Slovenia	SI	2021-04	8643	0.0	0.0037114579640539144	0.0	2095861.0
Slovenia	SI	2021-05	7099	0.0	0.00846788026496032	0.0	2095861.0
Slovenia	SI	2021-06	5714	0.0	0.019084280875496993	0.0	2095861.0
Slovenia	SI	2021-07	5256	0.0	0.030344378754125392	0.0	2095861.0
Slovenia	SI	2021-08	5425	0.0	0.02614319365644954	0.0	2095861.0
Slovenia	SI	2021-09	5368	0.0	0.06710445015199004	0.0	2095861.0
Slovenia	SI	2021-10	4876	0.0	0.09864318292100477	0.0	2095861.0
Slovenia	SI	2021-11	5796	0.0	0.17284066071175522	0.0	2095861.0
Slovenia	SI	2021-12	6656	0.0	0.21245989118553188	0.00031757831268390416	2095861.0
Slovenia	SI	2021-13	7468	0.0	0.2661720409893595	0.0	2095861.0
Slovenia	SI	2021-14	6375	0.0	0.2509410213749862	0.0	2095861.0
